0.36782,0.092581,0.74037,0.3419,0.48571,0.23766,0.21003,0.74116,0.16671,0.28849,0.97847,0.61349,0.38378,0.94437,0.029728,0.68613,0.37489,0.044609,0.12306,0.64349,0.89549,0.96293,0.9517,0.31368,0.21588,0.16485,0.24004,0.85031,0.50735,0.90453,0.78549,0.53159,0.3207,0.88528,0.21298,0.36546,0.3025,0.25062,0.067975,0.028752,0.14527,0.87251,0.65892,0.070307,0.81869,0.9212,0.5292,0.54367,0.37939,0.084481,0.69161,0.23158,0.33758,0.1944,0.027916,0.44984,0.95398,0.72283,0.85054,0.30088,0.86489,0.28845,0.057305,0.18282,0.18377,0.46975,0.44741,0.61077,0.24888,0.89836,0.80073,0.39343,0.3545,0.042559,0.86968,0.3975,0.48149,0.9317,0.8928,0.16521,0.85118,0.039052,0.86649,0.64338,0.035756,0.13563,0.89917,0.8037,0.81097,0.34806,0.99906,0.69018,0.90667,0.66555,0.92225,0.35694,0.84618,0.87222,0.61466,0.69419
0.14409,0.054248,0.93177,0.56467,0.67222,0.19124,0.17622,0.47964,0.15583,0.4562,0.96343,0.73906,0.47135,0.99946,0.020841,0.56218,0.60129,0.012175,0.078549,0.75803,0.90857,0.95787,0.96999,0.82873,0.14936,0.16287,0.37506,0.90048,0.40621,0.83271,0.68487,0.16814,0.23163,0.8377,0.11241,0.15478,0.29516,0.32022,0.042437,0.084151,0.1426,0.8278,0.73637,0.065365,0.85605,0.91659,0.30953,0.48282,0.76169,0.11443,0.87703,0.11316,0.52753,0.17012,0.041863,0.64259,0.91965,0.62246,0.90499,0.065051,0.86401,0.13779,0.046714,0.11627,0.02887,0.37818,0.44758,0.90239,0.30677,0.80748,0.87304,0.54239,0.3686,0.0037467,0.78327,0.37259,0.25172,0.87269,0.78528,0.19793,0.90787,0.034129,0.74824,0.44609,0.07319,0.19516,0.81277,0.76053,0.82038,0.081909,0.99994,0.68213,0.93148,0.77288,0.88444,0.32181,0.88435,0.76769,0.81615,0.9455
0.41072,0.10457,0.68017,0.38096,0.49544,0.28606,0.29752,0.78435,0.27431,0.37129,0.96511,0.50817,0.32915,0.89168,0.041291,0.61654,0.43034,0.073427,0.1347,0.77208,0.922,0.94906,0.95509,0.26266,0.23766,0.27199,0.1729,0.82445,0.48966,0.88898,0.8482,0.41525,0.38086,0.88642,0.20075,0.34969,0.29846,0.33436,0.066513,0.034477,0.28658,0.8701,0.69402,0.060496,0.74767,0.91025,0.48629,0.37892,0.38671,0.061032,0.73653,0.19468,0.43136,0.31586,0.034395,0.48509,0.94081,0.75767,0.82957,0.19576,0.85277,0.25226,0.042717,0.27816,0.13554,0.34412,0.36481,0.63111,0.2846,0.87233,0.7728,0.27803,0.35734,0.055622,0.72379,0.52882,0.35991,0.91667,0.94126,0.15442,0.82186,0.048561,0.82084,0.59849,0.056551,0.13941,0.82935,0.72363,0.83464,0.19476,0.99765,0.60982,0.93546,0.50679,0.87655,0.43407,0.87789,0.86881,0.60544,0.58946
0.19343,0.03932,0.87628,0.49673,0.69161,0.15681,0.29906,0.54716,0.17811,0.68106,0.98036,0.55977,0.49261,0.99801,0.012102,0.37266,0.45667,0.0079269,0.15213,0.63155,0.94362,0.97794,0.95992,0.78735,0.28903,0.18117,0.36224,0.94287,0.64597,0.78239,0.60422,0.1286,0.20411,0.72998,0.11181,0.13831,0.35243,0.43533,0.025857,0.15125,0.21277,0.78598,0.65337,0.06257,0.85749,0.91703,0.28655,0.50523,0.64064,0.16601,0.8972,0.093279,0.35063,0.11467,0.1316,0.67969,0.86028,0.50397,0.92953,0.041133,0.91465,0.26149,0.12913,0.12332,0.10823,0.34944,0.56645,0.90907,0.31785,0.80092,0.89006,0.59667,0.44482,0.012372,0.80004,0.40417,0.35116,0.83417,0.76096,0.21443,0.84035,0.020903,0.65446,0.52886,0.11912,0.389,0.84039,0.77503,0.73412,0.14699,0.99987,0.73078,0.93206,0.74209,0.91149,0.29908,0.92656,0.8361,0.8813,0.94472
0.26629,0.064031,0.73487,0.48762,0.6565,0.24672,0.23811,0.61857,0.18583,0.77789,0.96028,0.49176,0.36137,0.9635,0.027639,0.5044,0.39508,0.043563,0.13937,0.75447,0.936,0.96063,0.96582,0.42889,0.20885,0.27645,0.2612,0.87022,0.67162,0.78964,0.7491,0.17842,0.29467,0.84977,0.19556,0.24052,0.28274,0.37254,0.045782,0.086094,0.23604,0.82241,0.66405,0.05056,0.77598,0.92755,0.28112,0.39786,0.39327,0.12841,0.84346,0.11498,0.36278,0.15118,0.094487,0.57383,0.90905,0.58091,0.89594,0.076813,0.85084,0.29421,0.09007,0.28747,0.14694,0.29661,0.50374,0.84028,0.33729,0.84194,0.8249,0.30819,0.34391,0.077055,0.74349,0.4528,0.26904,0.80854,0.89039,0.16555,0.84912,0.043139,0.71109,0.59048,0.18275,0.31384,0.83017,0.76438,0.80333,0.142,0.99691,0.63292,0.9408,0.59373,0.89246,0.35481,0.92288,0.8166,0.78717,0.70708
0.30293,0.076925,0.76763,0.51076,0.62881,0.25597,0.24471,0.6619,0.20523,0.71912,0.94611,0.51913,0.3341,0.94304,0.043612,0.56208,0.47096,0.083758,0.11213,0.81546,0.92525,0.94481,0.96808,0.35136,0.17367,0.31733,0.20578,0.82081,0.57826,0.79695,0.80664,0.21365,0.34376,0.88267,0.20755,0.26638,0.2668,0.32614,0.062405,0.066048,0.28441,0.83954,0.69339,0.049411,0.74564,0.92271,0.27294,0.33759,0.44085,0.10253,0.81266,0.13723,0.41891,0.21011,0.062181,0.51983,0.92779,0.66161,0.86916,0.089896,0.82685,0.22509,0.059028,0.32712,0.11605,0.3062,0.4554,0.81525,0.32969,0.84,0.7813,0.25072,0.32678,0.078213,0.68256,0.50321,0.22717,0.83472,0.91381,0.16789,0.85752,0.054649,0.75176,0.5644,0.15502,0.2214,0.8034,0.72764,0.83746,0.11838,0.99515,0.60763,0.94458,0.5097,0.88295,0.40725,0.91206,0.78861,0.75008,0.67612
0.26587,0.065967,0.73612,0.489,0.65353,0.24982,0.23639,0.61899,0.19047,0.7669,0.9602,0.49876,0.3603,0.96303,0.028297,0.50889,0.39647,0.04476,0.14119,0.75422,0.93552,0.95941,0.96517,0.43076,0.21048,0.27525,0.26193,0.86852,0.66461,0.79396,0.75051,0.18528,0.29742,0.84967,0.19409,0.2453,0.28057,0.37077,0.047014,0.085992,0.23694,0.82382,0.66691,0.050776,0.77324,0.92613,0.2861,0.3969,0.3971,0.12923,0.84135,0.11848,0.35993,0.15565,0.093902,0.57195,0.90992,0.5832,0.89462,0.080284,0.85518,0.29218,0.090248,0.28702,0.14799,0.30276,0.49713,0.8361,0.33347,0.84186,0.82115,0.31488,0.34113,0.076133,0.74304,0.45232,0.26944,0.8065,0.89215,0.16595,0.84898,0.044113,0.71382,0.58661,0.17885,0.30294,0.82614,0.76756,0.80293,0.14348,0.99692,0.63288,0.94141,0.59567,0.89152,0.35515,0.92007,0.81468,0.78333,0.70404
0.19287,0.039352,0.87788,0.49929,0.69241,0.15638,0.2954,0.54411,0.17787,0.6815,0.98022,0.56298,0.49253,0.99802,0.012046,0.37688,0.45495,0.0077637,0.15061,0.63124,0.94349,0.97795,0.95987,0.79063,0.28728,0.17989,0.36456,0.94232,0.64342,0.78372,0.60399,0.12725,0.20493,0.73134,0.1121,0.13827,0.35215,0.43253,0.025869,0.15189,0.21171,0.78483,0.65325,0.062309,0.85674,0.91737,0.2871,0.50602,0.64079,0.16714,0.89783,0.093534,0.35037,0.1139,0.13225,0.68114,0.86083,0.50376,0.92959,0.040985,0.91505,0.26237,0.12868,0.12467,0.1079,0.35067,0.56728,0.90947,0.3186,0.80095,0.89066,0.59662,0.44113,0.012518,0.80144,0.40173,0.34865,0.83238,0.76039,0.21455,0.84039,0.020704,0.65458,0.5266,0.11836,0.38782,0.84033,0.77609,0.73591,0.14629,0.99988,0.73007,0.93207,0.74572,0.91156,0.29856,0.92688,0.83607,0.88179,0.94428
0.29368,0.077089,0.76941,0.515,0.6306,0.26554,0.22902,0.65021,0.19872,0.73481,0.9435,0.52442,0.33286,0.94065,0.043892,0.56522,0.46335,0.085525,0.10844,0.81488,0.92467,0.94573,0.96883,0.34503,0.16489,0.31795,0.2085,0.8213,0.58046,0.79603,0.80558,0.21084,0.33462,0.88492,0.21249,0.26297,0.26486,0.31284,0.061741,0.065953,0.28251,0.8389,0.69705,0.048601,0.74514,0.92238,0.26934,0.32948,0.4332,0.1029,0.81275,0.13387,0.42622,0.20361,0.064155,0.51974,0.92849,0.66193,0.8688,0.089277,0.81793,0.22556,0.061058,0.33525,0.11792,0.30713,0.44979,0.81546,0.33125,0.84067,0.78032,0.24453,0.32085,0.081661,0.68366,0.49377,0.22084,0.82784,0.91546,0.16125,0.86061,0.054812,0.75393,0.56546,0.1644,0.22459,0.80699,0.72651,0.83796,0.11666,0.99451,0.61387,0.94555,0.50721,0.8823,0.40983,0.91335,0.78623,0.74784,0.65348
0.29509,0.077536,0.73051,0.51976,0.64048,0.29421,0.20324,0.66403,0.18518,0.76642,0.93917,0.48955,0.30976,0.94652,0.044657,0.57537,0.49431,0.14002,0.1067,0.81517,0.92833,0.95867,0.96659,0.30881,0.16915,0.28878,0.16527,0.842,0.62768,0.72091,0.80764,0.25049,0.34018,0.8771,0.26968,0.22602,0.28005,0.28615,0.058461,0.079143,0.26945,0.82709,0.71781,0.051304,0.76334,0.93466,0.28858,0.27105,0.41983,0.092941,0.76971,0.12416,0.50512,0.17273,0.039485,0.52558,0.9276,0.66493,0.85563,0.072188,0.74275,0.2558,0.073134,0.31069,0.1236,0.2559,0.4343,0.81612,0.36922,0.85225,0.78571,0.201,0.29751,0.074629,0.62476,0.47697,0.19007,0.84798,0.92595,0.16674,0.87133,0.062011,0.7609,0.59922,0.17561,0.24984,0.77484,0.66398,0.83368,0.14105,0.97838,0.65846,0.94498,0.41731,0.9013,0.43088,0.88498,0.80047,0.74033,0.63646
0.4606,0.11562,0.55025,0.36151,0.50839,0.30444,0.21514,0.81785,0.21179,0.5219,0.96425,0.37302,0.28075,0.71268,0.040359,0.6375,0.33373,0.090722,0.12578,0.76334,0.91771,0.95874,0.95667,0.11848,0.20592,0.31513,0.13946,0.79717,0.63888,0.8589,0.85374,0.54746,0.44497,0.91619,0.27237,0.37504,0.26819,0.25422,0.082341,0.025051,0.2269,0.87053,0.67081,0.052138,0.73619,0.93551,0.46516,0.40827,0.17484,0.067843,0.65816,0.20636,0.38333,0.20072,0.027586,0.44537,0.95798,0.70889,0.79888,0.2712,0.78603,0.30009,0.041748,0.37279,0.23045,0.34799,0.42343,0.53214,0.30459,0.90128,0.73456,0.18191,0.32717,0.15776,0.76002,0.49149,0.37584,0.92754,0.94613,0.13976,0.85305,0.051621,0.84764,0.68931,0.063442,0.20443,0.84466,0.75674,0.84622,0.28404,0.99298,0.57438,0.91676,0.48736,0.91445,0.45246,0.87004,0.84877,0.54733,0.34179
0.1894,0.062481,0.81856,0.51895,0.67894,0.30598,0.18253,0.53654,0.15107,0.68183,0.95411,0.5519,0.40316,0.99453,0.024363,0.50741,0.41183,0.019332,0.082416,0.78111,0.92447,0.95502,0.97022,0.53753,0.13831,0.27246,0.29797,0.86737,0.58646,0.79291,0.74601,0.1758,0.26691,0.8741,0.15945,0.23024,0.28818,0.35622,0.056137,0.075375,0.16283,0.82818,0.72873,0.055192,0.81904,0.93111,0.28661,0.41476,0.45528,0.11671,0.85065,0.12036,0.49031,0.14169,0.053387,0.61782,0.93297,0.54177,0.88785,0.080705,0.80889,0.18415,0.053523,0.21329,0.057827,0.30669,0.46506,0.8459,0.35365,0.83877,0.83714,0.36589,0.37597,0.025161,0.77735,0.41841,0.25105,0.85727,0.87751,0.1504,0.8937,0.039078,0.70841,0.57626,0.11818,0.31307,0.82986,0.75299,0.83911,0.08781,0.99958,0.63146,0.93585,0.66003,0.88637,0.33111,0.90364,0.78816,0.75723,0.74396
0.49602,0.14154,0.55057,0.38283,0.45583,0.30309,0.21581,0.83722,0.23873,0.43872,0.953,0.47271,0.27191,0.49374,0.066716,0.72362,0.40185,0.23334,0.11939,0.79582,0.90915,0.93825,0.9551,0.11047,0.19261,0.28076,0.12846,0.71875,0.53481,0.8922,0.88159,0.57537,0.47624,0.92258,0.2972,0.43781,0.25353,0.20957,0.10058,0.022964,0.26276,0.87483,0.66959,0.060305,0.7033,0.93192,0.4919,0.37742,0.23871,0.060042,0.6147,0.2357,0.39083,0.30889,0.024374,0.39202,0.96121,0.79159,0.77242,0.32508,0.7802,0.29125,0.040996,0.42977,0.25085,0.37641,0.3809,0.50199,0.28375,0.90632,0.72718,0.16227,0.2784,0.18479,0.72331,0.5075,0.3307,0.91304,0.95498,0.15601,0.8401,0.078854,0.87078,0.64562,0.055921,0.12439,0.8447,0.73572,0.86163,0.30031,0.97515,0.59104,0.92358,0.45238,0.89815,0.47376,0.858,0.85872,0.50268,0.33526
0.18843,0.047151,0.92821,0.5655,0.68562,0.16059,0.21551,0.52411,0.16905,0.52765,0.96923,0.7005,0.44476,0.99893,0.021019,0.56174,0.61232,0.017008,0.09311,0.7611,0.92108,0.96749,0.9678,0.80367,0.19367,0.15941,0.32197,0.91311,0.44413,0.80135,0.68864,0.15261,0.25818,0.82144,0.13261,0.14762,0.32143,0.36103,0.037164,0.10004,0.18748,0.8179,0.70777,0.060559,0.84137,0.9162,0.3059,0.44024,0.77374,0.11635,0.87811,0.1178,0.48998,0.15973,0.045838,0.63015,0.91093,0.63246,0.91207,0.046899,0.87419,0.172,0.054785,0.13214,0.040018,0.33047,0.49081,0.91992,0.32736,0.79468,0.86114,0.49773,0.35086,0.0061836,0.7596,0.40063,0.24302,0.86512,0.78755,0.2164,0.88617,0.030551,0.73213,0.45881,0.084984,0.18698,0.79567,0.73998,0.81162,0.090935,0.99988,0.68976,0.94047,0.70325,0.89885,0.34889,0.88767,0.78407,0.84545,0.95568
0.5121,0.11592,0.51939,0.3068,0.46179,0.30282,0.23598,0.82235,0.2304,0.42494,0.9707,0.44564,0.29596,0.71505,0.042753,0.61603,0.34148,0.12554,0.15914,0.6996,0.91882,0.96112,0.94581,0.12468,0.27254,0.24391,0.15948,0.82312,0.60368,0.88021,0.82905,0.59851,0.40511,0.88846,0.28502,0.40745,0.2846,0.27592,0.078366,0.0309,0.23097,0.86732,0.64741,0.066267,0.76592,0.9161,0.55537,0.44361,0.22704,0.070449,0.62148,0.24469,0.36641,0.23747,0.030542,0.45307,0.95206,0.74063,0.8081,0.3202,0.81888,0.35153,0.0843,0.24722,0.30471,0.39448,0.42369,0.50376,0.25607,0.90586,0.74204,0.26411,0.33157,0.10768,0.79427,0.46929,0.4299,0.92368,0.94094,0.15272,0.80794,0.046589,0.85497,0.70809,0.04773,0.17757,0.88518,0.75138,0.82071,0.43386,0.98912,0.64569,0.91167,0.47501,0.91298,0.41214,0.86153,0.89294,0.54053,0.42348
0.53521,0.099723,0.59113,0.31265,0.42626,0.27407,0.3399,0.85134,0.22658,0.25915,0.97638,0.4894,0.31888,0.80009,0.046733,0.65815,0.38269,0.12936,0.14504,0.72214,0.91255,0.96326,0.93671,0.16064,0.28416,0.19703,0.11842,0.77348,0.53623,0.87447,0.84942,0.61841,0.42166,0.88053,0.29235,0.42928,0.34001,0.30322,0.082863,0.03446,0.21407,0.86981,0.66142,0.081813,0.78074,0.93087,0.58312,0.43136,0.33003,0.074304,0.57897,0.29337,0.39379,0.26988,0.015363,0.36062,0.95393,0.78136,0.76292,0.26881,0.81093,0.34506,0.064443,0.20574,0.22565,0.34714,0.38762,0.46409,0.31049,0.91283,0.78669,0.28472,0.36102,0.065284,0.78594,0.49992,0.45424,0.95689,0.93643,0.18097,0.79831,0.053754,0.86584,0.68768,0.037558,0.12851,0.8843,0.67582,0.83171,0.42939,0.99055,0.70658,0.90834,0.48051,0.91208,0.41378,0.83218,0.9041,0.52934,0.56624
0.39196,0.11298,0.70485,0.34618,0.45229,0.25238,0.18789,0.7721,0.19469,0.30891,0.97329,0.56724,0.34808,0.85109,0.037555,0.70229,0.37032,0.062498,0.1188,0.70187,0.89347,0.95529,0.95536,0.23188,0.18973,0.20721,0.21396,0.82272,0.50312,0.92055,0.82702,0.55072,0.36116,0.90783,0.21662,0.38456,0.27617,0.21485,0.070346,0.020933,0.18612,0.87882,0.66637,0.064647,0.78203,0.91805,0.52585,0.50377,0.3099,0.065581,0.69202,0.21715,0.34578,0.24103,0.032166,0.4204,0.95779,0.77017,0.83302,0.34167,0.85166,0.26865,0.039762,0.28352,0.20304,0.46956,0.40684,0.55758,0.23487,0.89806,0.78348,0.29596,0.34063,0.071572,0.82699,0.42944,0.4507,0.92263,0.91991,0.14595,0.8567,0.05025,0.87732,0.62801,0.037663,0.12626,0.89054,0.7964,0.82481,0.29868,0.99854,0.6453,0.91482,0.63199,0.90779,0.4188,0.86605,0.8657,0.55851,0.5536
0.33143,0.057531,0.74148,0.35716,0.56456,0.21255,0.32267,0.69619,0.25013,0.40466,0.98158,0.53285,0.43311,0.99427,0.015469,0.40244,0.35851,0.012337,0.18503,0.63109,0.93159,0.97562,0.94636,0.56502,0.33953,0.19097,0.30445,0.90784,0.5933,0.85374,0.68378,0.31346,0.24923,0.75171,0.12832,0.24122,0.36752,0.4419,0.036566,0.10413,0.19445,0.83914,0.6382,0.072265,0.83275,0.88064,0.47482,0.52305,0.48553,0.1394,0.82949,0.16842,0.36437,0.20175,0.064408,0.57959,0.89616,0.61079,0.8928,0.10315,0.92,0.3291,0.14892,0.081208,0.13314,0.33379,0.43291,0.74498,0.28152,0.86541,0.86539,0.60296,0.45003,0.010929,0.8223,0.40135,0.4634,0.89732,0.875,0.175,0.8097,0.019873,0.71141,0.60683,0.065377,0.28724,0.86427,0.75619,0.74123,0.29623,0.99976,0.73163,0.93082,0.69472,0.88963,0.27673,0.91876,0.8852,0.74126,0.8537
